;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;74,0;271,0;7,0;5,0;0,32087768106003234
1;21,0;115,0;6,0;3,0;0,3206044206328738
2;25,0;151,0;6,0;4,0;0,30996595100000734
3;25,0;151,0;6,0;4,0;0,30996595100000734
4;16,0;135,0;6,0;4,0;0,30047484201768737
5;16,0;135,0;6,0;4,0;0,30047484201768737
6;16,0;135,0;6,0;4,0;0,30047484201768737
7;16,0;135,0;6,0;4,0;0,30047484201768737
8;16,0;135,0;6,0;4,0;0,30047484201768737
9;15,0;133,0;6,0;4,0;0,29944707669485987
10;15,0;133,0;6,0;4,0;0,29944707669485987
11;14,0;138,0;6,0;4,0;0,2968933665539316
12;14,0;138,0;6,0;4,0;0,2968933665539316
13;14,0;138,0;6,0;4,0;0,2968933665539316
14;14,0;138,0;6,0;4,0;0,2968933665539316
